match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,5,DA Warner,S Dhawan,A Choudhary,0,0,0,0,0,0,0,0,0,DA Warner,caught,Mandeep Singh
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,3,S Dhawan,MC Henriques,STR Binny,0,0,0,0,0,0,0,0,0,S Dhawan,caught,Sachin Baby
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,2,MC Henriques,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,0,0,0,MC Henriques,caught,Sachin Baby
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,7,3,CH Gayle,TM Head,DJ Hooda,0,0,0,0,0,0,0,0,0,CH Gayle,caught,DA Warner
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,12,4,KM Jadhav,TM Head,MC Henriques,0,0,0,0,0,0,1,0,1,KM Jadhav,run out,BCJ Cutting
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,13,5,TM Head,SR Watson,Rashid Khan,0,0,0,0,0,0,0,0,0,TM Head,caught,Yuvraj Singh
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,14,4,Sachin Baby,SR Watson,Bipul Sharma,0,0,0,0,0,0,0,0,0,Sachin Baby,caught,MC Henriques
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,17,5,STR Binny,SR Watson,B Kumar,0,0,0,0,0,0,0,0,0,STR Binny,caught,Yuvraj Singh
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,18,3,SR Watson,S Aravind,A Nehra,0,0,0,0,0,0,0,0,0,SR Watson,caught,MC Henriques
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,19,5,TS Mills,YS Chahal,B Kumar,0,0,0,0,0,0,0,0,0,TS Mills,caught,DA Warner
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,20,4,A Choudhary,YS Chahal,BCJ Cutting,0,0,0,0,0,0,0,0,0,YS Chahal,run out,CJ Jordan (sub)
2,1,Mumbai Indians,Rising Pune Supergiant,14,2,KH Pandya,N Rana,R Bhatia,0,0,0,0,0,0,0,0,0,KH Pandya,caught,MS Dhoni
2,1,Mumbai Indians,Rising Pune Supergiant,16,3,N Rana,KA Pollard,A Zampa,0,0,0,0,0,0,0,0,0,N Rana,caught,R Bhatia
2,1,Mumbai Indians,Rising Pune Supergiant,19,2,KA Pollard,HH Pandya,BA Stokes,0,0,0,0,0,0,0,0,0,KA Pollard,caught,MA Agarwal
2,1,Mumbai Indians,Rising Pune Supergiant,20,6,HH Pandya,TG Southee,AB Dinda,0,1,0,0,0,0,0,1,1,TG Southee,run out,MS Dhoni
2,2,Rising Pune Supergiant,Mumbai Indians,4,1,MA Agarwal,AM Rahane,MJ McClenaghan,0,0,0,0,0,0,0,0,0,MA Agarwal,caught,RG Sharma
2,2,Rising Pune Supergiant,Mumbai Indians,11,1,AM Rahane,SPD Smith,TG Southee,0,0,0,0,0,0,0,0,0,AM Rahane,caught,N Rana
2,2,Rising Pune Supergiant,Mumbai Indians,16,2,BA Stokes,SPD Smith,HH Pandya,0,0,0,0,0,0,0,0,0,BA Stokes,caught,TG Southee
3,1,Gujarat Lions,Kolkata Knight Riders,4,1,JJ Roy,BB McCullum,PP Chawla,0,0,0,0,0,0,0,0,0,JJ Roy,caught,YK Pathan
3,1,Gujarat Lions,Kolkata Knight Riders,11,2,AJ Finch,SK Raina,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,AJ Finch,caught,Kuldeep Yadav
3,1,Gujarat Lions,Kolkata Knight Riders,20,5,KD Karthik,SK Raina,TA Boult,0,0,0,0,0,0,0,0,0,KD Karthik,caught,Kuldeep Yadav
4,1,Rising Pune Supergiant,Kings XI Punjab,7,2,AM Rahane,SPD Smith,T Natarajan,0,0,0,0,0,0,0,0,0,AM Rahane,caught,MP Stoinis
4,1,Rising Pune Supergiant,Kings XI Punjab,9,2,SPD Smith,BA Stokes,MP Stoinis,0,0,0,0,0,0,0,0,0,SPD Smith,caught,M Vohra
4,1,Rising Pune Supergiant,Kings XI Punjab,20,5,DT Christian,MK Tiwary,Sandeep Sharma,0,0,0,0,0,0,0,0,0,DT Christian,caught,GJ Maxwell
4,2,Kings XI Punjab,Rising Pune Supergiant,3,5,M Vohra,HM Amla,AB Dinda,0,0,0,0,0,0,0,0,0,M Vohra,caught,MK Tiwary
4,2,Kings XI Punjab,Rising Pune Supergiant,11,6,HM Amla,AR Patel,RD Chahar,0,0,0,0,0,0,0,0,0,HM Amla,caught,BA Stokes
5,1,Royal Challengers Bangalore,Delhi Daredevils,4,2,CH Gayle,SR Watson,CH Morris,0,0,0,0,0,0,0,0,0,CH Gayle,caught,SV Samson
5,1,Royal Challengers Bangalore,Delhi Daredevils,9,4,SR Watson,KM Jadhav,S Nadeem,0,0,0,0,0,0,0,0,0,SR Watson,stumped,RR Pant
5,1,Royal Challengers Bangalore,Delhi Daredevils,15,7,STR Binny,KM Jadhav,Z Khan,0,0,0,0,0,0,0,0,0,STR Binny,caught,SW Billings
5,1,Royal Challengers Bangalore,Delhi Daredevils,17,4,Vishnu Vinod,KM Jadhav,Z Khan,0,0,0,0,0,0,0,0,0,Vishnu Vinod,run out,S Nadeem
5,1,Royal Challengers Bangalore,Delhi Daredevils,17,6,KM Jadhav,P Negi,Z Khan,0,0,0,0,0,0,0,0,0,KM Jadhav,caught,CH Morris
5,2,Delhi Daredevils,Royal Challengers Bangalore,8,3,SW Billings,SV Samson,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,SW Billings,caught,B Stanlake
5,2,Delhi Daredevils,Royal Challengers Bangalore,11,5,SV Samson,RR Pant,B Stanlake,0,0,0,0,0,0,0,0,0,SV Samson,caught,STR Binny
6,1,Gujarat Lions,Sunrisers Hyderabad,6,2,JJ Roy,SK Raina,B Kumar,0,0,0,0,0,0,0,0,0,JJ Roy,caught,S Dhawan
6,1,Gujarat Lions,Sunrisers Hyderabad,17,4,DR Smith,KD Karthik,B Kumar,0,0,0,0,0,0,0,0,0,DR Smith,caught,V Shankar (sub)
6,1,Gujarat Lions,Sunrisers Hyderabad,18,2,KD Karthik,DS Kulkarni,A Nehra,0,0,0,0,0,0,0,0,0,KD Karthik,caught,NV Ojha
6,1,Gujarat Lions,Sunrisers Hyderabad,18,4,DS Kulkarni,P Kumar,A Nehra,0,0,0,0,0,0,0,0,0,DS Kulkarni,run out,Rashid Khan
6,2,Sunrisers Hyderabad,Gujarat Lions,4,1,S Dhawan,DA Warner,P Kumar,0,0,0,0,0,0,0,0,0,S Dhawan,caught,BB McCullum
7,1,Kolkata Knight Riders,Mumbai Indians,5,2,G Gambhir,CA Lynn,KH Pandya,0,0,0,0,0,0,0,0,0,G Gambhir,caught,MJ McClenaghan
7,1,Kolkata Knight Riders,Mumbai Indians,5,5,RV Uthappa,CA Lynn,KH Pandya,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,HH Pandya
7,1,Kolkata Knight Riders,Mumbai Indians,12,4,YK Pathan,MK Pandey,KH Pandya,0,0,0,0,0,0,0,0,0,YK Pathan,caught,HH Pandya
7,1,Kolkata Knight Riders,Mumbai Indians,17,1,SA Yadav,MK Pandey,SL Malinga,0,0,0,0,0,0,0,0,0,SA Yadav,caught,KA Pollard
7,1,Kolkata Knight Riders,Mumbai Indians,19,1,CR Woakes,MK Pandey,SL Malinga,0,0,0,0,0,0,0,0,0,CR Woakes,caught,KA Pollard
7,2,Mumbai Indians,Kolkata Knight Riders,13,1,KH Pandya,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,KH Pandya,caught,RV Uthappa
7,2,Mumbai Indians,Kolkata Knight Riders,17,1,KA Pollard,N Rana,CR Woakes,0,0,0,0,0,0,0,0,0,KA Pollard,caught,R Dhawan (sub)
7,2,Mumbai Indians,Kolkata Knight Riders,19,4,N Rana,HH Pandya,AS Rajpoot,0,0,0,0,0,0,0,0,0,N Rana,caught,SP Narine
8,1,Royal Challengers Bangalore,Kings XI Punjab,4,3,Vishnu Vinod,AB de Villiers,Sandeep Sharma,0,0,0,0,0,0,0,0,0,Vishnu Vinod,caught,GJ Maxwell
8,1,Royal Challengers Bangalore,Kings XI Punjab,14,1,Mandeep Singh,AB de Villiers,VR Aaron,0,0,0,0,0,0,0,0,0,Mandeep Singh,caught,WP Saha
9,1,Delhi Daredevils,Rising Pune Supergiant,2,1,AP Tare,SW Billings,DL Chahar,0,0,0,0,0,0,0,0,0,AP Tare,caught,MS Dhoni
9,1,Delhi Daredevils,Rising Pune Supergiant,16,2,RR Pant,SV Samson,BA Stokes,0,0,0,0,0,0,0,0,0,RR Pant,run out,MA Agarwal
9,2,Rising Pune Supergiant,Delhi Daredevils,3,6,AM Rahane,MA Agarwal,Z Khan,0,0,0,0,0,0,0,0,0,AM Rahane,caught,SV Samson
9,2,Rising Pune Supergiant,Delhi Daredevils,5,5,MA Agarwal,F du Plessis,Z Khan,0,0,0,0,0,0,0,0,0,MA Agarwal,caught,CH Morris
9,2,Rising Pune Supergiant,Delhi Daredevils,6,6,RA Tripathi,F du Plessis,CH Morris,0,0,0,0,0,0,0,0,0,RA Tripathi,caught,S Nadeem
9,2,Rising Pune Supergiant,Delhi Daredevils,7,4,F du Plessis,BA Stokes,S Nadeem,0,0,0,0,0,0,0,0,0,F du Plessis,caught,RR Pant
9,2,Rising Pune Supergiant,Delhi Daredevils,8,5,BA Stokes,MS Dhoni,PJ Cummins,0,0,0,0,0,0,0,0,0,BA Stokes,caught,RR Pant
9,2,Rising Pune Supergiant,Delhi Daredevils,12,6,MS Dhoni,R Bhatia,A Mishra,0,0,0,0,0,0,0,0,0,MS Dhoni,caught,KK Nair
9,2,Rising Pune Supergiant,Delhi Daredevils,14,1,R Bhatia,DL Chahar,A Mishra,0,0,0,0,0,0,0,0,0,R Bhatia,caught,CH Morris
9,2,Rising Pune Supergiant,Delhi Daredevils,15,1,DL Chahar,A Zampa,Z Khan,0,0,0,0,0,0,0,0,0,DL Chahar,caught,RR Pant
9,2,Rising Pune Supergiant,Delhi Daredevils,16,3,A Zampa,AB Dinda,A Mishra,0,0,0,0,0,0,0,0,0,A Zampa,caught,SV Samson
9,2,Rising Pune Supergiant,Delhi Daredevils,17,1,AB Dinda,Imran Tahir,PJ Cummins,0,0,0,0,0,0,0,0,0,AB Dinda,caught,A Mishra
10,1,Sunrisers Hyderabad,Mumbai Indians,11,2,DA Warner,S Dhawan,Harbhajan Singh,0,0,0,0,0,0,0,0,0,DA Warner,caught,PA Patel
10,1,Sunrisers Hyderabad,Mumbai Indians,14,1,DJ Hooda,S Dhawan,Harbhajan Singh,0,0,0,0,0,0,0,0,0,DJ Hooda,caught,KA Pollard
10,1,Sunrisers Hyderabad,Mumbai Indians,19,1,V Shankar,NV Ojha,SL Malinga,0,0,0,0,0,0,0,0,0,V Shankar,caught,N Rana
10,1,Sunrisers Hyderabad,Mumbai Indians,20,1,NV Ojha,Rashid Khan,JJ Bumrah,0,0,0,0,0,0,0,0,0,NV Ojha,caught,KA Pollard
10,2,Mumbai Indians,Sunrisers Hyderabad,10,4,PA Patel,N Rana,DJ Hooda,0,0,0,0,0,0,0,0,0,PA Patel,caught,B Kumar
10,2,Mumbai Indians,Sunrisers Hyderabad,14,4,KA Pollard,N Rana,B Kumar,0,0,0,0,0,0,0,0,0,KA Pollard,caught,S Dhawan
10,2,Mumbai Indians,Sunrisers Hyderabad,18,1,KH Pandya,N Rana,B Kumar,0,0,0,0,0,0,0,0,0,KH Pandya,caught,BCJ Cutting
11,1,Kings XI Punjab,Kolkata Knight Riders,12,4,HM Amla,GJ Maxwell,C de Grandhomme,0,0,0,0,0,0,0,0,0,HM Amla,caught,G Gambhir
11,1,Kings XI Punjab,Kolkata Knight Riders,13,1,GJ Maxwell,DA Miller,UT Yadav,0,0,0,0,0,0,0,0,0,GJ Maxwell,caught,RV Uthappa
11,1,Kings XI Punjab,Kolkata Knight Riders,18,3,DA Miller,WP Saha,UT Yadav,0,0,0,0,0,0,0,0,0,DA Miller,caught,MK Pandey
11,1,Kings XI Punjab,Kolkata Knight Riders,18,4,WP Saha,AR Patel,UT Yadav,0,0,0,0,0,0,0,0,0,WP Saha,caught,CR Woakes
11,1,Kings XI Punjab,Kolkata Knight Riders,18,6,AR Patel,MM Sharma,UT Yadav,0,0,0,0,0,0,0,0,0,AR Patel,caught,SP Narine
11,1,Kings XI Punjab,Kolkata Knight Riders,20,5,MM Sharma,VR Aaron,CR Woakes,0,0,0,0,0,0,0,0,0,MM Sharma,caught,SA Yadav
11,1,Kings XI Punjab,Kolkata Knight Riders,20,7,VR Aaron,Sandeep Sharma,CR Woakes,0,0,0,0,0,0,0,0,0,VR Aaron,caught,G Gambhir
11,2,Kolkata Knight Riders,Kings XI Punjab,6,4,SP Narine,G Gambhir,VR Aaron,0,0,0,0,0,0,0,0,0,SP Narine,caught,AR Patel
12,1,Royal Challengers Bangalore,Mumbai Indians,10,2,CH Gayle,V Kohli,HH Pandya,0,0,0,0,0,0,0,0,0,CH Gayle,caught,PA Patel
12,1,Royal Challengers Bangalore,Mumbai Indians,16,3,V Kohli,AB de Villiers,MJ McClenaghan,0,0,0,0,0,0,0,0,0,V Kohli,caught,JC Buttler
12,1,Royal Challengers Bangalore,Mumbai Indians,17,2,AB de Villiers,KM Jadhav,KH Pandya,0,0,0,0,0,0,0,0,0,AB de Villiers,caught,RG Sharma
12,1,Royal Challengers Bangalore,Mumbai Indians,18,7,P Negi,KM Jadhav,JJ Bumrah,0,0,0,0,0,0,0,0,0,KM Jadhav,run out,JJ Bumrah
12,2,Mumbai Indians,Royal Challengers Bangalore,2,5,JC Buttler,PA Patel,STR Binny,0,0,0,0,0,0,0,0,0,JC Buttler,caught,CH Gayle
12,2,Mumbai Indians,Royal Challengers Bangalore,3,2,PA Patel,RG Sharma,S Badree,0,0,0,0,0,0,0,0,0,PA Patel,caught,CH Gayle
12,2,Mumbai Indians,Royal Challengers Bangalore,3,3,MJ McClenaghan,RG Sharma,S Badree,0,0,0,0,0,0,0,0,0,MJ McClenaghan,caught,Mandeep Singh
12,2,Mumbai Indians,Royal Challengers Bangalore,8,6,N Rana,KA Pollard,S Badree,0,0,0,0,0,0,0,0,0,N Rana,caught,S Aravind
12,2,Mumbai Indians,Royal Challengers Bangalore,18,3,KA Pollard,KH Pandya,YS Chahal,0,0,0,0,0,0,0,0,0,KA Pollard,caught,AB de Villiers
13,1,Rising Pune Supergiant,Gujarat Lions,1,3,AM Rahane,RA Tripathi,P Kumar,0,0,0,0,0,0,0,0,0,AM Rahane,caught,SK Raina
13,1,Rising Pune Supergiant,Gujarat Lions,6,5,RA Tripathi,SPD Smith,AJ Tye,0,0,0,0,0,0,0,0,0,RA Tripathi,caught,AJ Finch
13,1,Rising Pune Supergiant,Gujarat Lions,10,2,SPD Smith,BA Stokes,DR Smith,0,0,0,0,0,0,0,0,0,SPD Smith,caught,AJ Finch
13,1,Rising Pune Supergiant,Gujarat Lions,20,1,Ankit Sharma,MK Tiwary,AJ Tye,0,0,0,0,0,0,0,0,0,Ankit Sharma,caught,BB McCullum
13,1,Rising Pune Supergiant,Gujarat Lions,20,2,MK Tiwary,SN Thakur,AJ Tye,0,0,0,0,0,0,0,0,0,MK Tiwary,caught,Ishan Kishan
13,2,Gujarat Lions,Rising Pune Supergiant,9,6,DR Smith,BB McCullum,SN Thakur,0,0,0,0,0,0,0,0,0,DR Smith,caught,RD Chahar
13,2,Gujarat Lions,Rising Pune Supergiant,12,1,BB McCullum,SK Raina,RD Chahar,0,0,0,0,0,0,0,0,0,BB McCullum,stumped,MS Dhoni
14,1,Kolkata Knight Riders,Sunrisers Hyderabad,15,2,RV Uthappa,MK Pandey,BCJ Cutting,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,Rashid Khan
14,1,Kolkata Knight Riders,Sunrisers Hyderabad,18,4,MK Pandey,YK Pathan,B Kumar,0,0,0,0,0,0,0,0,0,MK Pandey,caught,DA Warner
14,1,Kolkata Knight Riders,Sunrisers Hyderabad,19,7,SA Yadav,YK Pathan,A Nehra,0,0,0,0,0,0,0,0,0,SA Yadav,caught,NV Ojha
14,2,Sunrisers Hyderabad,Kolkata Knight Riders,7,4,S Dhawan,DA Warner,YK Pathan,0,0,0,0,0,0,0,0,0,S Dhawan,caught,C de Grandhomme
14,2,Sunrisers Hyderabad,Kolkata Knight Riders,10,5,DA Warner,MC Henriques,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,DA Warner,caught,CR Woakes
14,2,Sunrisers Hyderabad,Kolkata Knight Riders,14,2,DJ Hooda,Yuvraj Singh,SP Narine,0,0,0,0,0,0,0,0,0,DJ Hooda,stumped,RV Uthappa
14,2,Sunrisers Hyderabad,Kolkata Knight Riders,15,7,Yuvraj Singh,BCJ Cutting,CR Woakes,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,R Dhawan (sub)
14,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,1,BCJ Cutting,NV Ojha,TA Boult,0,0,0,0,0,0,0,0,0,BCJ Cutting,caught,C de Grandhomme
15,1,Delhi Daredevils,Kings XI Punjab,7,6,SV Samson,SW Billings,KC Cariappa,0,0,0,0,0,0,0,0,0,SV Samson,caught,EJG Morgan
15,1,Delhi Daredevils,Kings XI Punjab,8,3,KK Nair,SW Billings,VR Aaron,0,0,0,0,0,0,0,0,0,KK Nair,caught,WP Saha
15,1,Delhi Daredevils,Kings XI Punjab,12,5,SS Iyer,SW Billings,MM Sharma,0,0,0,0,0,0,0,0,0,SS Iyer,caught,EJG Morgan
15,1,Delhi Daredevils,Kings XI Punjab,13,5,SW Billings,RR Pant,AR Patel,0,0,0,0,0,0,0,0,0,SW Billings,caught,DA Miller
15,1,Delhi Daredevils,Kings XI Punjab,16,1,RR Pant,CJ Anderson,VR Aaron,0,0,0,0,0,0,0,0,0,RR Pant,caught,EJG Morgan
15,1,Delhi Daredevils,Kings XI Punjab,18,5,CH Morris,CJ Anderson,Sandeep Sharma,0,0,0,0,0,0,0,0,0,CH Morris,caught,MM Sharma
15,2,Kings XI Punjab,Delhi Daredevils,4,2,WP Saha,HM Amla,S Nadeem,0,0,0,0,0,0,0,0,0,WP Saha,caught,Z Khan
15,2,Kings XI Punjab,Delhi Daredevils,5,4,HM Amla,EJG Morgan,CH Morris,0,0,0,0,0,0,0,0,0,HM Amla,caught,SW Billings
15,2,Kings XI Punjab,Delhi Daredevils,10,6,EJG Morgan,DA Miller,PJ Cummins,0,0,0,0,0,0,0,0,0,EJG Morgan,caught,KK Nair
15,2,Kings XI Punjab,Delhi Daredevils,11,3,GJ Maxwell,DA Miller,A Mishra,0,0,0,0,0,0,0,0,0,GJ Maxwell,caught,SW Billings
16,1,Gujarat Lions,Mumbai Indians,1,3,DR Smith,BB McCullum,MJ McClenaghan,0,0,0,0,0,0,0,0,0,DR Smith,caught,N Rana
16,1,Gujarat Lions,Mumbai Indians,12,1,SK Raina,BB McCullum,Harbhajan Singh,0,0,0,0,0,0,0,0,0,SK Raina,caught,RG Sharma
16,1,Gujarat Lions,Mumbai Indians,18,4,Ishan Kishan,KD Karthik,MJ McClenaghan,0,0,0,0,0,0,0,0,0,Ishan Kishan,caught,KH Pandya
16,2,Mumbai Indians,Gujarat Lions,1,2,PA Patel,JC Buttler,P Kumar,0,0,0,0,0,0,0,0,0,PA Patel,caught,JJ Roy
16,2,Mumbai Indians,Gujarat Lions,10,2,N Rana,JC Buttler,AJ Tye,0,0,0,0,0,0,0,0,0,N Rana,caught,KD Karthik
16,2,Mumbai Indians,Gujarat Lions,12,1,JC Buttler,RG Sharma,MM Patel,0,0,0,0,0,0,0,0,0,JC Buttler,caught,BB McCullum
16,2,Mumbai Indians,Gujarat Lions,19,1,KA Pollard,RG Sharma,AJ Tye,0,0,0,0,0,0,0,0,0,KA Pollard,caught,RA Jadeja
17,1,Rising Pune Supergiant,Royal Challengers Bangalore,9,2,RA Tripathi,SPD Smith,P Negi,0,0,0,0,0,0,0,0,0,RA Tripathi,caught,V Kohli
17,1,Rising Pune Supergiant,Royal Challengers Bangalore,17,5,DT Christian,BA Stokes,S Aravind,0,0,0,0,0,0,0,0,0,DT Christian,caught,Mandeep Singh
17,1,Rising Pune Supergiant,Royal Challengers Bangalore,18,2,SN Thakur,MK Tiwary,AF Milne,0,0,0,0,0,0,0,0,0,SN Thakur,caught,AB de Villiers
17,1,Rising Pune Supergiant,Royal Challengers Bangalore,20,6,MK Tiwary,JD Unadkat,AF Milne,0,0,0,0,0,0,1,0,1,MK Tiwary,run out,V Kohli
17,2,Royal Challengers Bangalore,Rising Pune Supergiant,2,5,Mandeep Singh,V Kohli,SN Thakur,0,0,0,0,0,0,0,0,0,Mandeep Singh,caught,MS Dhoni
17,2,Royal Challengers Bangalore,Rising Pune Supergiant,6,3,V Kohli,AB de Villiers,BA Stokes,0,0,0,0,0,0,0,0,0,V Kohli,caught,AM Rahane
17,2,Royal Challengers Bangalore,Rising Pune Supergiant,11,3,AB de Villiers,KM Jadhav,Imran Tahir,0,0,0,0,0,0,0,0,0,AB de Villiers,stumped,MS Dhoni
17,2,Royal Challengers Bangalore,Rising Pune Supergiant,18,3,P Negi,STR Binny,SN Thakur,0,0,0,0,0,0,0,0,0,P Negi,caught,RA Tripathi
18,1,Delhi Daredevils,Kolkata Knight Riders,7,1,SW Billings,SV Samson,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,SW Billings,caught,RV Uthappa
18,1,Delhi Daredevils,Kolkata Knight Riders,8,5,SV Samson,KK Nair,UT Yadav,0,0,0,0,0,0,0,0,0,SV Samson,caught,RV Uthappa
18,1,Delhi Daredevils,Kolkata Knight Riders,14,2,SS Iyer,KK Nair,SP Narine,0,0,0,0,0,0,1,0,1,SS Iyer,run out,C de Grandhomme
18,1,Delhi Daredevils,Kolkata Knight Riders,19,2,RR Pant,CH Morris,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,RR Pant,caught,G Gambhir
18,1,Delhi Daredevils,Kolkata Knight Riders,20,5,CH Morris,PJ Cummins,CR Woakes,0,0,0,0,0,0,0,0,0,CH Morris,caught,UT Yadav
18,2,Kolkata Knight Riders,Delhi Daredevils,1,5,C de Grandhomme,G Gambhir,Z Khan,0,0,0,0,0,0,0,0,0,C de Grandhomme,caught,SW Billings
18,2,Kolkata Knight Riders,Delhi Daredevils,2,6,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,RR Pant
18,2,Kolkata Knight Riders,Delhi Daredevils,3,5,G Gambhir,MK Pandey,Z Khan,0,0,0,0,0,0,0,0,0,G Gambhir,caught,AD Mathews
18,2,Kolkata Knight Riders,Delhi Daredevils,18,6,SA Yadav,MK Pandey,PJ Cummins,0,0,0,0,0,0,0,0,0,SA Yadav,caught,Z Khan
18,2,Kolkata Knight Riders,Delhi Daredevils,20,2,CR Woakes,MK Pandey,A Mishra,0,0,0,0,0,0,0,0,0,CR Woakes,stumped,RR Pant
19,1,Sunrisers Hyderabad,Kings XI Punjab,5,6,S Dhawan,DA Warner,MM Sharma,0,0,0,0,0,0,0,0,0,S Dhawan,caught,WP Saha
19,1,Sunrisers Hyderabad,Kings XI Punjab,10,1,MC Henriques,DA Warner,AR Patel,0,0,0,0,0,0,0,0,0,MC Henriques,stumped,WP Saha
19,1,Sunrisers Hyderabad,Kings XI Punjab,10,2,Yuvraj Singh,DA Warner,AR Patel,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,WP Saha
19,1,Sunrisers Hyderabad,Kings XI Punjab,16,3,NV Ojha,DA Warner,KC Cariappa,0,0,0,0,0,0,0,0,0,NV Ojha,stumped,WP Saha
19,1,Sunrisers Hyderabad,Kings XI Punjab,19,4,DJ Hooda,DA Warner,MM Sharma,0,0,0,0,0,0,0,0,0,DJ Hooda,caught,Sandeep Sharma
19,1,Sunrisers Hyderabad,Kings XI Punjab,20,3,Mohammad Nabi,DA Warner,Sandeep Sharma,0,0,0,0,0,0,0,0,0,Mohammad Nabi,caught,DA Miller
19,2,Kings XI Punjab,Sunrisers Hyderabad,3,5,GJ Maxwell,M Vohra,B Kumar,0,0,0,0,0,0,0,0,0,GJ Maxwell,caught,DA Warner
19,2,Kings XI Punjab,Sunrisers Hyderabad,14,4,AR Patel,M Vohra,MC Henriques,0,0,0,0,0,0,0,0,0,AR Patel,caught,S Dhawan
19,2,Kings XI Punjab,Sunrisers Hyderabad,17,2,MM Sharma,M Vohra,B Kumar,0,0,0,0,0,0,0,0,0,MM Sharma,caught,S Dhawan
20,1,Royal Challengers Bangalore,Gujarat Lions,16,5,V Kohli,TM Head,DS Kulkarni,0,0,0,0,0,0,0,0,0,V Kohli,caught,DR Smith
20,2,Gujarat Lions,Royal Challengers Bangalore,2,2,DR Smith,BB McCullum,YS Chahal,0,0,0,0,0,0,0,0,0,DR Smith,caught,Mandeep Singh
20,2,Gujarat Lions,Royal Challengers Bangalore,4,7,SK Raina,BB McCullum,YS Chahal,0,0,0,0,0,0,0,0,0,SK Raina,caught,SR Watson
20,2,Gujarat Lions,Royal Challengers Bangalore,10,5,AJ Finch,BB McCullum,P Negi,0,0,0,0,0,0,0,0,0,AJ Finch,stumped,KM Jadhav
20,2,Gujarat Lions,Royal Challengers Bangalore,11,6,KD Karthik,BB McCullum,S Aravind,0,0,0,0,0,0,0,0,0,KD Karthik,caught,V Kohli
20,2,Gujarat Lions,Royal Challengers Bangalore,15,4,BB McCullum,RA Jadeja,YS Chahal,0,0,0,0,0,0,0,0,0,BB McCullum,caught,AF Milne
20,2,Gujarat Lions,Royal Challengers Bangalore,18,4,RA Jadeja,Ishan Kishan,TM Head,0,0,0,0,0,0,1,0,1,RA Jadeja,run out,P Negi
20,2,Gujarat Lions,Royal Challengers Bangalore,20,4,Ishan Kishan,AJ Tye,AF Milne,0,0,0,0,0,0,0,0,0,Ishan Kishan,caught,YS Chahal
21,1,Sunrisers Hyderabad,Delhi Daredevils,2,5,DA Warner,S Dhawan,CH Morris,0,0,0,0,0,0,0,0,0,DA Warner,caught,A Mishra
21,1,Sunrisers Hyderabad,Delhi Daredevils,17,1,KS Williamson,S Dhawan,CH Morris,0,0,0,0,0,0,0,0,0,KS Williamson,caught,SS Iyer
21,1,Sunrisers Hyderabad,Delhi Daredevils,19,1,S Dhawan,Yuvraj Singh,CH Morris,0,0,0,0,0,0,0,0,0,S Dhawan,caught,AD Mathews
21,2,Delhi Daredevils,Sunrisers Hyderabad,2,5,SW Billings,SV Samson,Mohammed Siraj,0,0,0,0,0,0,0,0,0,SW Billings,caught,DJ Hooda
21,2,Delhi Daredevils,Sunrisers Hyderabad,10,2,SV Samson,KK Nair,Yuvraj Singh,0,0,0,0,0,0,1,0,1,KK Nair,run out,V Shankar (sub)
21,2,Delhi Daredevils,Sunrisers Hyderabad,10,5,RR Pant,SV Samson,Yuvraj Singh,0,0,0,0,0,0,0,0,0,RR Pant,caught,DA Warner
21,2,Delhi Daredevils,Sunrisers Hyderabad,14,1,SV Samson,SS Iyer,Mohammed Siraj,0,0,0,0,0,0,0,0,0,SV Samson,caught,MC Henriques
21,2,Delhi Daredevils,Sunrisers Hyderabad,20,5,AD Mathews,SS Iyer,S Kaul,0,0,0,0,0,0,0,0,0,AD Mathews,caught,CJ Jordan (sub)
22,1,Kings XI Punjab,Mumbai Indians,6,5,SE Marsh,HM Amla,MJ McClenaghan,0,0,0,0,0,0,0,0,0,SE Marsh,caught,KA Pollard
